PSN,PresBlue,PresRed,SenBlue,SenRed,CongD2011,SenD2011,CongD2021,SenD2021,CongD2021a,SenD2021a,HsD2011,HsD2021,PName,PCode,County,Precinct_P,Pop_of_Pre,Pop_Diff,PD_Percent,Pct_Area,Pct_Perim,County1,Reg_Voters,PresOther,SenOther,Shape_Leng,Shape_Area
1034,888,1387,907,1375,4,12,4,5,4,5,21,21,GRANITE CREEK,351,45,3657,3506,151,4,10.30087206,16.52732288,GREENVILLE,3028,41,31,54223.3918,110877664.1
1035,453,983,472,970,4,13,4,8,4,8,27,16,GRAZE BRANCH,352,45,2812,3640,-828,-23,4.783628528,12.47536063,GREENVILLE,1815,25,19,40929.57901,51490548.94
1036,609,742,625,736,4,7,4,7,4,7,27,26,GREENBRIAR,353,45,2158,2356,-198,-8,4.243709906,12.16110297,GREENVILLE,1866,23,12,39898.552,45678913.27
1037,615,813,624,837,4,6,4,6,4,6,22,22,GREENVILLE 1,201,45,2241,1680,561,33,2.338135134,7.690997888,GREENVILLE,1824,43,17,25232.88224,25167477.12
1038,1192,735,1188,762,4,7,4,7,4,7,23,22,GREENVILLE 10,210,45,3785,3328,457,14,3.251722289,9.170503912,GREENVILLE,3010,48,25,30086.89492,35001247.42
1039,1021,108,1039,102,4,7,4,7,4,7,23,24,GREENVILLE 14,214,45,2856,2607,249,10,2.588213901,7.531736313,GREENVILLE,1950,15,5,24710.37155,27859302.57
1040,747,844,713,916,4,8,4,8,4,8,24,24,GREENVILLE 16,216,45,2941,4297,-1356,-32,2.472672068,6.962173913,GREENVILLE,2179,40,12,22841.73225,26615620.63
1041,592,777,565,839,4,8,4,8,4,8,24,24,GREENVILLE 17,217,45,1812,4182,-2370,-57,1.887204625,6.053014318,GREENVILLE,1870,29,4,19858.93114,20313701.52
1042,512,755,481,805,4,8,4,8,4,8,24,24,GREENVILLE 18,218,45,1751,4112,-2361,-57,1.46204928,7.114831523,GREENVILLE,1544,22,10,23342.57642,15737367.47
1043,1189,277,1217,272,4,7,4,7,4,7,25,25,GREENVILLE 19,219,45,3615,2992,623,21,3.679660221,10.22895219,GREENVILLE,2449,31,10,33559.4873,39607532.98
1044,478,581,442,635,4,8,4,8,4,8,24,24,GREENVILLE 20,220,45,1739,3646,-1907,-52,2.009100719,6.374059895,GREENVILLE,1319,17,3,20912.22817,21625780.15
1045,581,525,568,570,4,8,4,8,4,8,24,24,GREENVILLE 21,221,45,1408,3077,-1669,-54,1.017603789,5.594126004,GREENVILLE,1652,34,5,18353.39506,10953396.02
1046,691,1115,679,1163,4,8,4,8,4,8,24,24,GREENVILLE 22,222,45,2704,2070,634,31,3.234782122,7.97292447,GREENVILLE,2477,54,22,26157.83636,34818904.98
1047,548,1156,516,1212,4,8,4,8,4,8,24,24,GREENVILLE 23,223,45,3381,1645,1736,106,5.708341263,11.83086068,GREENVILLE,2142,22,9,38815.08208,61444073.98
1048,1613,1429,1627,1443,4,8,4,8,4,8,24,24,GREENVILLE 24,224,45,5993,2217,3776,170,14.4465497,15.95563757,GREENVILLE,5009,58,29,52347.78758,155501366.8
1049,578,495,612,479,4,6,4,8,4,8,23,22,GREENVILLE 25,225,45,3558,1591,1967,124,1.604662321,6.177918763,GREENVILLE,2240,34,17,20268.72181,17272441.47
1050,899,407,914,410,4,7,4,7,4,7,23,22,GREENVILLE 26,226,45,2711,3654,-943,-26,3.233059942,8.736807764,GREENVILLE,2082,39,25,28664.01014,34800367.58
1051,227,575,236,593,4,6,4,6,4,6,22,22,GREENVILLE 27,227,45,3440,4644,-1204,-26,2.00002366,6.526985919,GREENVILLE,1277,30,11,21413.95297,21528075.51
1052,392,271,406,264,4,7,4,7,4,7,23,22,GREENVILLE 28,228,45,1685,2988,-1303,-44,1.06922237,4.343481626,GREENVILLE,1294,21,14,14250.2393,11509013.8
1053,1013,285,1045,261,4,7,4,7,4,7,25,25,GREENVILLE 29,229,45,3498,2306,1192,52,10.34444365,17.51541212,GREENVILLE,2213,26,20,57465.14793,111346664.8
1054,1118,899,1097,967,4,6,4,6,4,6,22,22,GREENVILLE 3,203,45,3254,1887,1367,72,3.357417044,8.560842543,GREENVILLE,2553,55,13,28086.69758,36138936.3
1055,1138,472,1162,475,4,7,4,7,4,7,23,23,GREENVILLE 4,204,45,3920,3619,301,8,3.601882403,9.205714787,GREENVILLE,2910,41,20,30202.41593,38770339.51
1056,1334,688,1368,693,4,7,4,7,4,7,23,22,GREENVILLE 5,205,45,3704,2934,770,26,2.764233354,8.166440688,GREENVILLE,3230,61,25,26792.73082,29753960.2
1057,246,49,252,48,4,7,4,7,4,7,23,23,GREENVILLE 6,206,45,1946,3456,-1510,-44,2.065986264,8.080312115,GREENVILLE,669,6,2,26510.15733,22238091.07
1058,1133,388,1152,389,4,7,4,7,4,7,23,23,GREENVILLE 7,207,45,3853,2363,1490,63,2.896039787,8.503014533,GREENVILLE,2619,34,16,27896.97351,31172712.83
1059,1590,640,1614,659,4,7,4,7,4,7,23,23,GREENVILLE 8,208,45,4708,3927,781,20,4.088052843,9.090305523,GREENVILLE,3505,48,15,29823.77737,44003434.58
1060,667,482,681,476,3,7,4,7,4,7,25,25,GROVE,266,45,3063,4227,-1164,-28,18.21135134,20.48247032,GREENVILLE,1912,15,12,67199.57137,196025354.4
1061,764,1247,769,1256,4,8,4,8,4,8,27,27,HILLCREST,354,45,3027,3807,-780,-20,4.747663461,10.22784281,GREENVILLE,2753,34,20,33555.84763,51103424.18
1062,374,692,360,716,4,8,4,8,4,8,27,26,HOLLY TREE,355,45,2092,2568,-476,-19,2.662092597,8.630316616,GREENVILLE,1446,21,10,28314.63043,28654526.23
1063,429,1012,410,1027,4,5,3,2,3,2,17,17,JENNINGS MILL,269,45,1817,4203,-2386,-57,231.4935159,118.0963961,GREENVILLE,1917,22,25,387454.5929,2491775467
1064,841,1223,864,1207,4,13,4,13,4,13,35,16,KILGORE FARMS,356,45,2248,2518,-270,-11,3.425845821,9.816789604,GREENVILLE,2831,36,25,32207.25056,36875497.51
1065,877,789,920,769,4,7,4,7,4,7,19,23,LAKEVIEW,270,45,5875,2709,3166,117,5.447168384,9.855932532,GREENVILLE,2770,49,24,32335.67198,58632832.51
1066,576,1292,611,1269,4,5,4,5,4,5,18,18,LAUREL RIDGE,271,45,2972,1456,1516,104,8.513371535,14.03312124,GREENVILLE,2570,34,26,46040.33193,91637168.55
1067,693,872,724,870,4,6,4,6,4,6,19,19,LEAWOOD,272,45,3640,3286,354,11,6.480028651,13.70701692,GREENVILLE,2587,43,18,44970.43801,69750447.9
1068,246,985,242,999,4,5,4,5,4,5,18,18,LOCUST HILL,357,45,2068,3063,-995,-32,6.168077803,11.99905556,GREENVILLE,1653,17,14,39366.90145,66392636.91
1069,554,920,567,906,3,9,3,9,3,9,28,28,LONG CREEK,358,45,1233,3375,-2142,-63,4.997388116,10.03092964,GREENVILLE,1888,23,21,32909.80833,53791438
1070,538,992,578,953,4,5,4,5,4,5,36,18,MAPLE CREEK,274,45,3278,3843,-565,-15,4.473879317,8.713499505,GREENVILLE,2284,31,33,28587.53963,48156436.18
1071,300,1173,324,1153,4,5,3,5,3,5,17,17,MARIDELL,275,45,4034,3463,571,16,54.15872845,38.62111294,GREENVILLE,2015,25,23,126709.4347,582959701.3
1072,746,726,775,716,4,7,4,7,4,7,24,25,MAULDIN 1,276,45,3119,3124,-5,0,5.442855345,12.7387587,GREENVILLE,2215,38,22,41793.74416,58586407.35
1073,1334,1519,1342,1539,4,8,4,8,4,8,24,24,MAULDIN 2,277,45,6576,2605,3971,152,9.312638087,14.16194415,GREENVILLE,4332,56,38,46462.97842,100240402.1
1074,1043,712,1077,686,4,7,4,7,4,7,27,26,MAULDIN 3,278,45,1819,1689,130,8,3.351379098,9.798899979,GREENVILLE,2631,28,17,32148.55768,36073944.39
1075,993,1349,1016,1327,4,8,4,8,4,8,27,26,MAULDIN 4,279,45,4059,2087,1972,94,6.608939717,12.60803267,GREENVILLE,3501,35,37,41364.85384,71138035.07
1076,1043,1002,1058,1017,4,8,4,8,4,8,24,24,MAULDIN 5,280,45,4898,1550,3348,216,6.272630202,10.93545019,GREENVILLE,3471,49,21,35877.3895,67518029.57
1077,801,840,818,828,4,8,4,8,4,8,27,26,MAULDIN 6,281,45,3498,2931,567,19,3.576518336,9.024082832,GREENVILLE,2308,26,22,29606.51176,38497322.98
1078,619,848,636,863,4,8,4,8,4,8,27,26,MAULDIN 7,282,45,1232,2497,-1265,-51,2.318864418,7.084334549,GREENVILLE,2016,43,9,23242.52093,24960048.87
1079,777,1214,763,1240,4,8,4,8,4,8,22,22,MISSION,283,45,3006,2795,211,8,5.024558509,10.57557575,GREENVILLE,2611,29,20,34696.70145,54083897.68
1080,610,591,644,574,4,6,4,6,4,6,19,23,MONAVIEW,284,45,5889,3974,1915,48,4.288969319,9.361921876,GREENVILLE,2379,45,24,30714.90536,46166081.53
1081,1494,1600,1536,1571,3,9,3,9,3,9,28,28,MOORE CREEK,359,45,5165,3211,1954,61,9.39212406,14.20701932,GREENVILLE,4095,61,50,46610.86256,101095982
1082,476,1302,470,1341,4,6,4,6,4,6,20,19,MOUNTAIN CREEK,285,45,2811,3808,-997,-26,9.729753415,17.54906246,GREENVILLE,2366,41,13,57575.54907,104730194.1
1083,270,1518,273,1504,4,5,4,5,4,5,17,17,MOUNTAIN VIEW,286,45,3390,3153,237,8,40.33141002,31.13498974,GREENVILLE,2360,34,36,102148.7122,434123684.4
1084,823,241,844,217,3,7,4,7,4,7,25,25,MT. PLEASANT,345,45,4190,3509,681,19,8.117711199,11.12929271,GREENVILLE,1834,13,9,36513.35449,87378316.14
1085,1086,1644,1102,1649,4,8,4,8,4,8,28,28,NEELY FARMS,287,45,3933,2515,1418,56,3.776918566,8.093695988,GREENVILLE,3835,61,41,26554.06759,40654413.1
1086,541,999,557,1007,4,6,4,6,4,6,20,20,NORTHWOOD,288,45,2399,3343,-944,-28,2.290278696,7.069918998,GREENVILLE,2169,40,21,23195.22591,24652354.71
1087,862,1560,834,1604,4,12,4,5,4,5,21,21,OAKVIEW,289,45,3804,2391,1413,59,6.861388798,13.65984713,GREENVILLE,3144,36,31,44815.68178,73855374.36
1088,514,2029,525,2007,4,5,4,5,4,5,18,18,ONEAL,360,45,3138,2966,172,6,20.32053509,20.83952854,GREENVILLE,3231,42,48,68371.01988,218728419.4
1089,632,759,651,766,4,8,4,6,4,6,21,21,PALMETTO,291,45,2898,3627,-729,-20,3.559646635,9.480318655,GREENVILLE,2190,43,22,31103.34545,38315717.5
1090,357,758,359,776,4,6,4,6,4,6,19,19,PARIS MOUNTAIN,292,45,1681,3508,-1827,-52,10.92602822,19.33312815,GREENVILLE,1459,25,7,63428.77129,117606788.9
1091,502,1169,510,1174,4,6,4,6,4,6,20,20,PEBBLE CREEK,293,45,2364,1562,802,51,4.027165795,9.671722946,GREENVILLE,2290,36,21,31731.31103,43348051.85
1092,304,599,300,616,4,12,4,5,4,5,21,21,PELHAM FALLS,294,45,2438,2714,-276,-10,6.653950795,16.96302328,GREENVILLE,1163,20,11,55652.85221,71622530.28
1093,761,1210,794,1181,3,9,3,9,3,9,25,28,PIEDMONT,295,45,5917,2688,3229,120,26.66110581,28.08605552,GREENVILLE,3051,43,42,92145.66716,286977754.6
1094,199,753,209,743,3,9,3,9,3,9,28,28,PINEVIEW,296,45,1559,2729,-1170,-43,20.781053,20.10023105,GREENVILLE,1301,15,15,65945.50805,223685392.8
1095,840,1306,886,1279,4,6,4,6,4,6,19,19,POINSETT,297,45,4088,3686,402,11,5.478430746,11.76620317,GREENVILLE,3133,49,34,38602.95158,58969337.77
1096,1031,1439,1077,1394,3,9,3,9,3,9,28,27,RAINTREE,298,45,5017,2227,2790,125,14.46129931,17.57444245,GREENVILLE,3442,53,48,57658.8166,155660130.3
1097,1265,858,1302,841,4,7,4,7,4,7,28,26,RANCH CREEK,361,45,5001,1939,3062,158,9.51755561,14.53120203,GREENVILLE,2960,37,22,47674.45201,102446116
1098,865,943,885,923,3,7,3,7,3,7,28,28,REEDY FORK,299,45,4345,3289,1056,32,34.87254769,28.15828021,GREENVILLE,2404,33,31,92382.62432,375364979.3
1099,837,1015,855,1007,4,5,4,5,4,5,18,21,RIVERSIDE,362,45,2774,3117,-343,-11,3.478993403,10.04656935,GREENVILLE,2690,36,28,32961.11961,37447573.33
1100,682,1359,665,1398,4,8,4,8,4,8,35,26,RIVERWALK,300,45,2343,3632,-1289,-35,2.927140982,8.508551023,GREENVILLE,2687,40,23,27915.13781,31507483.3
1101,735,990,750,988,4,8,4,8,4,8,22,22,ROCK HILL,302,45,3860,4445,-585,-13,3.763322285,10.16033245,GREENVILLE,2947,34,23,33334.35739,40508063.95
1102,688,785,701,788,4,8,4,8,4,8,24,21,ROCKY CREEK,303,45,3243,2136,1107,52,5.540770255,10.63118275,GREENVILLE,2411,18,11,34879.13873,59640354.67
1103,495,1000,483,1018,4,12,4,5,4,5,22,21,ROLLING GREEN,304,45,1962,3830,-1868,-49,3.860593837,7.90505659,GREENVILLE,2015,18,8,25935.17316,41555086.22
1104,841,151,852,135,4,7,4,7,4,7,25,25,ROYAL OAKS,305,45,2480,2744,-264,-10,2.839059894,8.250706444,GREENVILLE,1611,8,10,27069.19272,30559386.37
1105,478,658,490,647,4,6,4,6,4,6,19,19,SALUDA,306,45,1989,3539,-1550,-44,6.828709936,11.77408412,GREENVILLE,1563,22,23,38628.80764,73503622.02
1106,588,2194,609,2181,4,5,4,5,4,5,17,17,SANDY FLAT,307,45,4151,3295,856,26,29.29505686,33.64258671,GREENVILLE,3661,53,45,110375.7199,315329367.7
1107,629,1326,643,1330,4,6,4,6,4,6,20,19,SEVIER,308,45,4056,1820,2236,123,6.014527268,11.76066145,GREENVILLE,2722,42,31,38584.77011,64739832.71
1108,642,1160,637,1192,4,6,4,5,4,5,21,21,SILVERLEAF,309,45,3744,2631,1113,42,3.837888677,9.682819941,GREENVILLE,2429,36,16,31767.71842,41310689.9
1109,756,1171,780,1154,4,8,4,8,4,8,27,27,SIMPSONVILLE 1,310,45,3356,2563,793,31,8.10555951,13.96275565,GREENVILLE,2801,38,29,45809.47416,87247516.44
1110,600,870,626,838,4,8,4,8,4,8,27,27,SIMPSONVILLE 2,311,45,4525,4680,-155,-3,5.24844928,11.16198051,GREENVILLE,2086,39,39,36620.59772,56493837.88
1111,606,1234,628,1230,4,8,4,8,4,8,27,27,SIMPSONVILLE 3,312,45,2632,3134,-502,-16,4.569613638,9.56606906,GREENVILLE,2582,43,25,31384.67824,49186911.84
1112,628,729,651,712,4,8,4,8,4,8,27,27,SIMPSONVILLE 4,313,45,2832,3673,-841,-23,1.920197864,7.158512952,GREENVILLE,2147,24,16,23485.88791,20668837.79
1113,965,892,1003,861,3,8,3,8,3,8,16,27,SIMPSONVILLE 5,314,45,4665,4134,531,13,8.951745837,15.80157459,GREENVILLE,2510,40,33,51842.33264,96355790.26
1114,811,1083,840,1064,4,8,4,8,4,8,27,27,SIMPSONVILLE 6,315,45,4047,3675,372,10,5.264008891,10.57012579,GREENVILLE,2876,31,24,34678.82104,56661320.14
1115,224,1813,244,1788,4,5,4,5,4,5,18,18,SKYLAND,316,45,4703,5406,-703,-13,56.10688072,37.27914263,GREENVILLE,2740,26,30,122306.6538,603929437.8
1116,366,1767,399,1725,4,5,3,2,3,2,17,17,SLATER MARIETTA,317,45,5390,3166,2224,70,99.3647546,65.9502425,GREENVILLE,3066,49,53,216371.7539,1069553317
1117,961,750,935,792,4,7,4,7,4,7,25,25,SOUTHSIDE,318,45,2739,3135,-396,-13,6.732429024,11.56236624,GREENVILLE,2358,20,8,37934.19656,72467262.91
1118,759,1164,753,1173,4,12,4,5,4,5,21,35,SPARROWS POINT,363,45,3338,2168,1170,54,4.225310777,9.923336533,GREENVILLE,2657,30,28,32556.81328,45480866.69
1119,700,721,719,729,4,6,4,8,4,8,22,22,SPRING FOREST,319,45,3208,1313,1895,144,1.80900738,6.687644795,GREENVILLE,2585,41,19,21941.04797,19471993.38
1120,578,809,606,795,4,9,4,9,4,9,28,28,STANDING SPRINGS,364,45,1569,1782,-213,-12,3.813413472,8.399497768,GREENVILLE,1889,31,20,27557.35226,41047241
1121,609,969,639,961,4,5,4,5,4,5,18,20,STONE VALLEY,321,45,3387,2530,857,34,5.786065822,10.30981585,GREENVILLE,2616,53,28,33824.7875,62280694.17
1122,608,1031,599,1054,4,12,4,8,4,8,21,26,STONEHAVEN,322,45,3074,3298,-224,-7,2.863764949,7.669761621,GREENVILLE,2136,23,14,25163.20959,30825309.36
1123,930,1500,962,1514,4,5,4,5,4,5,18,18,SUBER MILL,323,45,6015,2842,3173,112,9.054838185,16.13192974,GREENVILLE,3318,59,18,52926.17283,97465467.06
1124,594,1250,570,1302,4,12,4,5,4,5,21,21,SUGAR CREEK,324,45,3020,3497,-477,-14,2.588337495,8.14376207,GREENVILLE,2383,40,19,26718.32606,27860632.93
1125,544,1129,566,1116,4,6,4,6,4,6,19,19,SULPHUR SPRINGS,325,45,6040,5517,523,9,21.2365013,27.44295121,GREENVILLE,2397,40,24,90035.74909,228587797.5
1126,768,1677,781,1672,3,8,4,8,4,8,16,16,SYCAMORE,326,45,5129,3452,1677,49,13.2770597,16.42398485,GREENVILLE,3063,36,24,53884.35696,142913081.2
1127,845,684,886,647,4,7,4,7,4,7,25,25,TANGLEWOOD,327,45,4998,1792,3206,179,10.09200905,16.42489441,GREENVILLE,2562,26,27,53887.34109,108629481.3
1128,641,766,669,768,4,5,4,5,4,5,18,18,TAYLORS,328,45,3419,2931,488,17,6.317828035,12.83200923,GREENVILLE,2435,43,23,42099.6836,68004535
1129,898,1430,887,1450,4,12,4,6,4,6,21,21,THORNBLADE,329,45,5101,3930,1171,30,4.835468412,11.50903348,GREENVILLE,3629,38,22,37759.22067,52048548.81
1130,461,1780,462,1787,4,5,4,5,4,5,17,17,TIGERVILLE,330,45,4871,2598,2273,87,170.9926789,82.02157592,GREENVILLE,2876,40,40,269099.1203,1840549877
1131,765,1109,758,1154,4,6,4,6,4,6,22,22,TIMBERLAKE,331,45,3045,2825,220,8,3.893428072,8.819953949,GREENVILLE,2717,59,25,28936.79891,41908510.98
1132,681,854,712,829,4,5,4,5,4,5,18,18,TRADE,332,45,3900,3389,511,15,4.932608728,9.078351815,GREENVILLE,2645,43,38,29784.55925,53094158.47
1133,726,1132,726,1158,4,6,3,6,3,6,17,17,TRAVELERS REST 1,365,45,2814,3074,-260,-8,8.247344749,13.95861655,GREENVILLE,2640,47,28,45795.89445,88773680.06
1134,350,896,373,870,4,6,3,6,3,6,17,17,TRAVELERS REST 2,366,45,1414,1831,-417,-23,8.071279445,12.16925594,GREENVILLE,1716,26,29,39925.30055,86878528.89
1135,432,1525,442,1527,4,5,3,5,3,5,17,17,TUBBS MOUNTAIN,334,45,3176,3902,-726,-19,29.75734076,29.90298673,GREENVILLE,2605,27,19,98106.71562,320305350.2
1136,407,560,434,525,4,5,4,5,4,5,18,18,TYGER RIVER,367,45,1923,2406,-483,-20,2.75253061,9.996484103,GREENVILLE,1577,19,27,32796.79826,29627992.9
1137,661,1159,671,1154,3,9,3,9,3,9,28,28,VERDMONT,368,45,4083,3333,750,23,15.18349224,18.06924386,GREENVILLE,2440,23,22,59282.17758,163433750.3
1138,564,979,584,970,4,6,4,6,4,6,20,20,WADE HAMPTON,336,45,3922,3874,48,1,5.693101852,11.89052614,GREENVILLE,2567,33,25,39010.83453,61280038.32
1139,1564,2877,1615,2863,3,13,4,13,4,13,35,16,WALNUT SPRINGS,337,45,8688,2745,5943,217,29.40191672,27.64967088,GREENVILLE,5776,97,64,90713.96187,316479597.6
1140,347,1206,357,1185,3,9,3,9,3,9,28,28,WARE PLACE,369,45,3434,1688,1746,103,53.5534943,35.86458287,GREENVILLE,2041,21,27,117665.719,576445015.2
1141,710,523,740,490,4,7,4,7,4,7,24,25,WELCOME,339,45,3863,2537,1326,52,3.507671605,8.039063802,GREENVILLE,2330,18,22,26374.82849,37756262.92
1142,451,817,459,825,4,6,4,6,4,6,22,20,WELLINGTON,340,45,2303,5652,-3349,-59,2.47923488,7.312509658,GREENVILLE,1709,24,11,23991.12544,26686262.15
1143,463,730,483,717,4,6,4,7,4,7,10,19,WESTCLIFFE,341,45,3034,1494,1540,103,11.36083525,17.09687295,GREENVILLE,1894,28,20,56091.99069,122287012.9
1144,588,800,617,766,4,6,4,6,4,6,10,23,WESTSIDE,342,45,5863,2296,3567,155,5.017703634,10.48962079,GREENVILLE,2261,20,24,34414.69755,54010112.42
1145,1049,977,1087,945,3,7,3,7,3,7,25,25,WOODMONT,343,45,3245,2509,736,29,25.7363451,22.30605017,GREENVILLE,2982,34,28,73182.43294,277023713.2
1146,711,1306,746,1306,4,8,4,8,4,8,24,26,WOODRUFF LAKES,344,45,3527,3226,301,9,3.352495934,8.679892037,GREENVILLE,2822,50,16,28477.27912,36085965.9
1147,245,504,250,509,3,10,3,10,3,10,13,13,AIRPORT,28,47,1578,1302,276,21,9.214667777,12.81431565,GREENWOOD,949,15,4,42041.63394,99185858.47
1148,172,487,186,469,3,10,3,10,3,10,13,13,ALLIE'S CROSSING,46,47,2580,1360,1220,90,72.28558453,55.34910612,GREENWOOD,825,6,15,181591.1923,778075556.3
1149,273,730,271,742,3,10,3,10,3,10,13,13,ANGEL OAK'S CROSSING,49,47,1759,1276,483,38,19.46386451,25.45191609,GREENWOOD,1259,17,11,83503.49472,209507293.9
1150,279,91,280,88,3,10,3,10,3,10,12,12,ASHLEY RIVER RUN,5,47,928,1228,-300,-24,2.73037105,9.719219237,GREENWOOD,663,3,2,31887.13845,29389469.38
1151,588,39,601,31,3,10,3,10,3,10,12,12,BEE'S FERRY,2,47,2475,1483,992,67,2.108215652,7.71470443,GREENWOOD,1139,12,3,25310.65945,22692644.41
1152,251,524,249,520,3,4,3,10,3,10,13,13,BILTMORE PINES,42,47,1439,1975,-536,-27,3.241089026,10.24131513,GREENWOOD,1089,10,17,33600.04806,34886791.93
1153,59,108,61,106,3,10,3,10,3,10,12,12,BRADLEY,22,47,528,215,313,146,55.55520831,34.18967171,GREENWOOD,207,4,5,112170.6146,597991285.4
1154,158,528,172,510,3,10,3,10,3,10,13,13,CALLISON,21,47,1484,317,1167,368,146.1671066,55.26863842,GREENWOOD,916,7,13,181327.1912,1573329642
1155,497,365,522,344,3,10,3,10,3,10,13,12,CIVIC CENTER,30,47,1965,1508,457,30,21.27201475,28.60470823,GREENWOOD,1241,9,9,93847.28024,228970061.2
1156,409,354,410,345,3,10,3,10,3,10,14,13,COKESBURY,16,47,2072,372,1700,457,41.80465189,28.13414471,GREENWOOD,1050,6,14,92303.43978,449981527.9
1157,189,791,190,788,3,10,3,10,3,10,14,13,CORONACA,17,47,1998,1751,247,14,43.06984858,33.05693519,GREENWOOD,1220,10,11,108454.2949,463599991.7
1158,355,98,371,82,3,10,3,10,3,10,12,12,EMERALD,27,47,709,2649,-1940,-73,4.026339106,12.43769306,GREENWOOD,648,4,5,40805.99799,43339153.44
1159,106,312,107,315,3,4,3,10,3,10,13,13,EMERALD HIGH,29,47,400,2084,-1684,-81,2.669781239,12.07466795,GREENWOOD,564,8,6,39614.97309,28737286.08
1160,94,395,102,377,3,10,3,10,3,10,13,13,EPWORTH,24,47,1336,1540,-204,-13,84.60356124,46.65052131,GREENWOOD,640,3,14,153052.5853,910665154.1
1161,439,234,447,229,3,10,3,10,3,10,12,12,FAIRHOPE FERRY,7,47,2905,1666,1239,74,2.361156618,9.355317471,GREENWOOD,1086,9,4,30693.2374,25415278.32
1162,289,430,293,433,3,10,3,10,3,10,13,13,GEORGETOWN,19,47,1255,1723,-468,-27,2.311440574,7.953090921,GREENWOOD,1017,11,5,26092.7658,24880139.27
1163,377,201,387,188,3,10,3,10,3,10,12,12,GIDEON'S WAY,47,47,854,1068,-214,-20,11.83743606,24.34012839,GREENWOOD,814,7,11,79855.90455,127417101.3
1164,132,425,134,423,3,4,3,10,3,10,13,13,GLENDALE,9,47,773,1375,-602,-44,4.779859956,10.16669553,GREENWOOD,710,9,9,33355.23359,51449984.37
1165,156,511,166,496,3,10,3,10,3,10,14,13,GRAHAM'S GLEN,50,47,1024,920,104,11,13.58700634,19.92727136,GREENWOOD,860,9,15,65378.05613,146249319.1
1166,422,387,435,375,3,10,3,10,3,10,12,12,GRANDIFLORA GLEN,4,47,1344,1459,-115,-8,2.973915714,8.216474713,GREENWOOD,1094,10,11,26956.88412,32010962.33
1167,263,449,279,437,3,10,3,10,3,10,13,13,GREENWOOD HIGH,18,47,1130,3037,-1907,-63,4.275977906,13.10264403,GREENWOOD,938,16,12,42987.59127,46026243.13
1168,164,397,165,397,3,4,3,10,3,10,13,13,GREENWOOD MILL,33,47,1146,732,414,57,2.098025608,6.899160169,GREENWOOD,823,13,15,22634.99465,22582959.7
1169,216,374,220,364,3,4,3,10,3,10,13,13,HARRIS,10,47,1720,1533,187,12,6.343798093,15.29298226,GREENWOOD,770,3,6,50173.72595,68284074.37
1170,236,789,236,787,3,4,3,10,3,10,13,13,HODGES,15,47,2126,1450,676,47,74.33110396,43.02658867,GREENWOOD,1260,13,16,141163.0663,800093344.2
1171,306,220,321,204,3,10,3,10,3,10,12,12,HOPE'S FERRY,6,47,933,1224,-291,-24,1.818284309,6.393979541,GREENWOOD,909,15,14,20977.58121,19571849.42
1172,305,528,308,518,3,10,3,10,3,10,12,12,LACO,11,47,4052,1677,2375,142,59.50074203,42.69269139,GREENWOOD,1127,7,12,140067.605,640460656.9
1173,281,268,286,261,3,10,3,10,3,10,12,12,LIBERTY,41,47,1507,1185,322,27,15.86609583,17.04136533,GREENWOOD,831,10,15,55909.87941,170781234.1
1174,416,452,437,439,3,10,3,10,3,10,12,12,LIVI'S KNOLL,3,47,2726,1011,1715,170,3.921683865,12.03465905,GREENWOOD,1315,21,17,39483.71056,42212653.8
1175,343,71,343,69,3,10,3,10,3,10,12,12,LOBLOLLY PINES,1,47,1818,2403,-585,-24,1.613642045,5.192139866,GREENWOOD,812,7,7,17034.54555,17369098.41
1176,203,811,195,818,3,10,3,10,3,10,14,13,LOWER LAKE,36,47,1141,1273,-132,-10,40.27637885,50.31845779,GREENWOOD,1243,6,15,165086.4736,433531333.8
1177,243,90,254,85,3,10,3,10,3,10,12,12,MARSHALL OAKS,43,47,1200,1947,-747,-38,3.610896854,10.6941524,GREENWOOD,597,4,1,35085.73166,38867370.26
1178,122,513,120,517,3,4,3,10,3,10,13,13,MAXWELLTON PIKE,38,47,557,1093,-536,-49,3.61482928,13.19628736,GREENWOOD,796,5,5,43294.81946,38909698.54
1179,262,373,263,363,3,10,3,10,3,10,13,13,MIMOSA CREST,35,47,1160,1184,-24,-2,1.418385295,6.462467926,GREENWOOD,842,4,12,21202.28019,15267372.25
1180,300,211,308,200,3,10,3,10,3,10,12,12,MOUNTAIN LAUREL,45,47,1151,1883,-732,-39,2.47823907,6.986004345,GREENWOOD,902,7,11,22919.91592,26675543.34
1181,204,562,210,558,3,10,3,10,3,10,13,13,NEW CASTLE,39,47,796,882,-86,-10,6.890525019,10.62517484,GREENWOOD,975,10,11,34859.4278,74168994.03
1182,267,378,281,361,3,10,3,10,3,10,13,12,NEW MARKET,26,47,2475,1370,1105,81,19.29809895,24.12590772,GREENWOOD,896,13,15,79153.08223,207723008.4
1183,261,370,268,360,3,10,3,10,3,10,13,13,NINETY SIX,12,47,1664,1616,48,3,30.99130961,32.71278397,GREENWOOD,899,6,8,107325.1921,333587680.4
1184,80,455,87,432,3,10,3,10,3,10,13,13,NINETY SIX MILL,13,47,151,983,-832,-85,1.615195548,6.879317598,GREENWOOD,743,7,20,22569.89449,17385820.18
