OID_,ID,VTD,COUNTY,STATE,NAME,POPULATION,PSN,CountyName,Reg_Voters,PresBlue,PresRed,PresOther,SenBlue,SenRed,SenOther,Pct_Area,Pct_Perim,Cong2011,Sen2011,House2011,Cong2021,Sen2021,House2021,Shape_Leng,Shape_Area,SenPlan,HousePlan,HouseDrft2,CongDraft,CongRuoff,CongDrft2H,CongDrft3H
1754,2251414.000000000000000,45041000011,45041,45,Ebenezer No. 2,3944,909.000000000000000,FLORENCE,2685.000000000000000,976.000000000000000,1163.000000000000000,27.000000000000000,994.000000000000000,1155.000000000000000,19.000000000000000,14.123175660399999,15.175662928900000,7,31,60,7,31,60,0.151778225315000,0.001380887950010,31,60,60,7,7,7,7
1755,2251431.000000000000000,45041000054,45041,45,Savannah Grove,6121,951.000000000000000,FLORENCE,4177.000000000000000,1625.000000000000000,1367.000000000000000,40.000000000000000,1660.000000000000000,1353.000000000000000,29.000000000000000,35.645327217499997,27.857422459399999,7,31,60,7,31,60,0.279311336633000,0.003483790550920,31,60,60,7,7,7,7
1756,2251454.000000000000000,45041000010,45041,45,Ebenezer No. 1,4992,908.000000000000000,FLORENCE,3846.000000000000000,976.000000000000000,1831.000000000000000,37.000000000000000,982.000000000000000,1814.000000000000000,48.000000000000000,7.122965155530000,13.312311988499999,7,31,63,7,31,63,0.138192604746000,0.000696611491773,31,63,63,7,7,7,7
1757,2251473.000000000000000,45041000012,45041,45,Ebenezer No. 3,1995,910.000000000000000,FLORENCE,1460.000000000000000,344.000000000000000,745.000000000000000,9.000000000000000,346.000000000000000,741.000000000000000,11.000000000000000,8.558239520030000,13.658598449799999,7,31,63,7,31,63,0.137769508353000,0.000836859617264,31,60,60,7,7,7,7
1758,2251498.000000000000000,45041000009,45041,45,Delmae No. 2,2328,907.000000000000000,FLORENCE,1978.000000000000000,435.000000000000000,1064.000000000000000,16.000000000000000,441.000000000000000,1063.000000000000000,17.000000000000000,4.334049090730000,11.992810361700000,7,31,60,7,31,63,0.123560828800000,0.000423732898893,31,63,63,7,7,7,7
1759,2251517.000000000000000,45041000008,45041,45,Delmae No. 1,4361,906.000000000000000,FLORENCE,2612.000000000000000,848.000000000000000,678.000000000000000,22.000000000000000,877.000000000000000,663.000000000000000,13.000000000000000,3.519020919480000,9.352899441750001,7,31,63,7,31,63,0.097331332443400,0.000344084444211,31,63,63,7,7,7,7
1760,2251539.000000000000000,45031000021,45031,45,HIGH HILL,4043,752.000000000000000,DARLINGTON,2844.000000000000000,915.000000000000000,915.000000000000000,25.000000000000000,943.000000000000000,893.000000000000000,18.000000000000000,74.891466627200003,38.028529362900002,7,31,62,5,29,65,0.386804213961000,0.007328290268620,29,62,62,7,5,7,7
1761,2251562.000000000000000,45031000022,45031,45,INDIAN BRANCH,1178,753.000000000000000,DARLINGTON,661.000000000000000,137.000000000000000,324.000000000000000,8.000000000000000,148.000000000000000,306.000000000000000,15.000000000000000,22.395785427600000,20.329155534400002,7,29,62,5,29,65,0.205898301287000,0.002192502804070,29,62,62,7,5,7,7
1762,2251579.000000000000000,45031000008,45031,45,DARLINGTON NO. 2,2238,739.000000000000000,DARLINGTON,1679.000000000000000,695.000000000000000,326.000000000000000,13.000000000000000,703.000000000000000,321.000000000000000,8.000000000000000,10.252292059800000,18.075709441000001,7,29,62,5,29,65,0.180090649340000,0.001003859131680,29,62,62,7,5,7,7
1763,2251599.000000000000000,45031000040,45031,45,DARLINGTON NO. 6,2768,743.000000000000000,DARLINGTON,1811.000000000000000,518.000000000000000,650.000000000000000,17.000000000000000,536.000000000000000,621.000000000000000,26.000000000000000,14.414597064600001,16.556446572799999,7,29,62,5,29,65,0.166063147052000,0.001411833870620,29,62,62,7,5,7,7
1764,2251618.000000000000000,45031000011,45031,45,DARLINGTON NO. 5,2187,742.000000000000000,DARLINGTON,1949.000000000000000,1045.000000000000000,142.000000000000000,12.000000000000000,1066.000000000000000,129.000000000000000,6.000000000000000,13.095758178400001,19.027620409800001,7,29,62,5,29,54,0.190027216488000,0.001281992939980,29,62,62,7,5,7,7
1765,2251638.000000000000000,45041000063,45041,45,West Florence 1,4948,960.000000000000000,FLORENCE,3292.000000000000000,907.000000000000000,1331.000000000000000,34.000000000000000,930.000000000000000,1321.000000000000000,23.000000000000000,25.322772789100000,27.656274206799999,7,31,63,7,31,63,0.282911466337000,0.002477166807890,31,63,63,7,7,7,7
1766,2251665.000000000000000,45031000007,45031,45,DARLINGTON NO. 1,450,738.000000000000000,DARLINGTON,407.000000000000000,124.000000000000000,103.000000000000000,2.000000000000000,127.000000000000000,99.000000000000000,4.000000000000000,0.759682785663000,4.322932531990000,7,29,62,5,29,54,0.042559417680100,0.000074392455157,29,62,62,7,5,7,7
1767,2251683.000000000000000,45031000038,45031,45,DARLINGTON NO. 3,3945,740.000000000000000,DARLINGTON,2975.000000000000000,848.000000000000000,1264.000000000000000,21.000000000000000,883.000000000000000,1228.000000000000000,28.000000000000000,18.391814701000001,21.721608214100002,7,29,62,5,29,54,0.213255725906000,0.001801579456790,29,54,54,7,5,7,7
1768,2251702.000000000000000,45031000010,45031,45,DARLINGTON NO. 4,1854,741.000000000000000,DARLINGTON,1623.000000000000000,664.000000000000000,376.000000000000000,7.000000000000000,675.000000000000000,369.000000000000000,3.000000000000000,27.589941438400000,23.306224568899999,7,29,62,5,29,54,0.233386906055000,0.002701232381540,29,62,62,7,5,7,7
1769,2251722.000000000000000,45041000059,45041,45,Tans Bay,2613,956.000000000000000,FLORENCE,1814.000000000000000,613.000000000000000,694.000000000000000,10.000000000000000,622.000000000000000,678.000000000000000,21.000000000000000,34.339126390799997,25.515756660899999,7,31,60,7,31,60,0.257899275552000,0.003354700384860,31,60,60,7,7,7,7
1770,2251741.000000000000000,45041000028,45041,45,Florence Ward 12,3662,917.000000000000000,FLORENCE,2595.000000000000000,650.000000000000000,1214.000000000000000,22.000000000000000,661.000000000000000,1201.000000000000000,23.000000000000000,3.938396752420000,10.863756470900000,7,31,63,7,31,63,0.108139208781000,0.000385042740592,31,63,63,7,7,7,7
1771,2251762.000000000000000,45041000064,45041,45,West Florence 2,2156,961.000000000000000,FLORENCE,1599.000000000000000,410.000000000000000,777.000000000000000,17.000000000000000,399.000000000000000,796.000000000000000,10.000000000000000,7.832287182370000,12.560857454100001,7,31,63,7,31,63,0.122899338639000,0.000766168968131,31,63,63,7,7,7,7
1772,2251781.000000000000000,45041000023,45041,45,Florence Ward 7,2826,925.000000000000000,FLORENCE,1908.000000000000000,549.000000000000000,842.000000000000000,14.000000000000000,539.000000000000000,862.000000000000000,6.000000000000000,3.836301718770000,8.945509155690001,7,31,63,7,31,63,0.090841537122200,0.000375140273169,31,63,63,7,7,7,7
1773,2251801.000000000000000,45041000022,45041,45,Florence Ward 6,1161,924.000000000000000,FLORENCE,780.000000000000000,200.000000000000000,352.000000000000000,15.000000000000000,201.000000000000000,361.000000000000000,8.000000000000000,1.102909012040000,4.777653558060000,7,31,63,7,31,63,0.049544722773700,0.000107861550699,31,63,63,7,7,7,7
1774,2251820.000000000000000,45041000020,45041,45,Florence Ward 5,1864,923.000000000000000,FLORENCE,978.000000000000000,450.000000000000000,187.000000000000000,13.000000000000000,464.000000000000000,184.000000000000000,6.000000000000000,2.327695974210000,6.569834016270000,7,31,59,7,31,63,0.065502154307800,0.000227667557868,30,59,59,7,7,7,7
1775,2251837.000000000000000,45041000029,45041,45,Florence Ward 14,3103,918.000000000000000,FLORENCE,2226.000000000000000,638.000000000000000,993.000000000000000,20.000000000000000,632.000000000000000,1006.000000000000000,17.000000000000000,3.035589033780000,8.292295035940001,7,31,63,7,31,63,0.083956148016300,0.000296779180507,31,63,63,7,7,7,7
1776,2251855.000000000000000,45041000024,45041,45,Florence Ward 8,2411,926.000000000000000,FLORENCE,1971.000000000000000,450.000000000000000,1026.000000000000000,24.000000000000000,429.000000000000000,1068.000000000000000,12.000000000000000,3.924068589050000,8.443513127910000,7,31,63,7,31,63,0.084696064454900,0.000383706600117,31,63,63,7,7,7,7
1777,2251876.000000000000000,45041000056,45041,45,South Florence 1,4235,953.000000000000000,FLORENCE,3155.000000000000000,985.000000000000000,1051.000000000000000,41.000000000000000,994.000000000000000,1060.000000000000000,24.000000000000000,5.180479119960000,10.444971632800000,7,31,63,7,31,59,0.103080085946000,0.000506409552330,31,63,63,7,7,7,7
1778,2251895.000000000000000,45041000030,45041,45,Florence Ward 15,964,919.000000000000000,FLORENCE,456.000000000000000,223.000000000000000,56.000000000000000,1.000000000000000,232.000000000000000,50.000000000000000,3.000000000000000,3.053581783930000,7.536406106490000,7,30,59,7,31,59,0.073384288758100,0.000298585946364,31,59,59,7,7,7,7
1779,2251914.000000000000000,45041000027,45041,45,Florence Ward 11,1428,916.000000000000000,FLORENCE,905.000000000000000,289.000000000000000,323.000000000000000,16.000000000000000,302.000000000000000,319.000000000000000,10.000000000000000,1.120730670850000,5.001002016050000,7,31,63,7,31,63,0.048312541312500,0.000109609554355,31,63,63,7,7,7,7
1780,2251933.000000000000000,45041000019,45041,45,Florence Ward 4,1125,922.000000000000000,FLORENCE,839.000000000000000,252.000000000000000,200.000000000000000,14.000000000000000,259.000000000000000,205.000000000000000,4.000000000000000,1.528423922860000,5.319040160180000,7,31,63,7,31,63,0.051502529748000,0.000149480649845,31,63,63,7,7,7,7
1781,2251951.000000000000000,45041000017,45041,45,Florence Ward 2,1930,920.000000000000000,FLORENCE,1318.000000000000000,649.000000000000000,50.000000000000000,7.000000000000000,668.000000000000000,42.000000000000000,3.000000000000000,2.838642459320000,7.896689196160000,7,30,59,7,31,59,0.079315477234300,0.000277619033108,30,59,59,7,7,7,7
1782,2251970.000000000000000,45041000057,45041,45,South Florence 2,3023,954.000000000000000,FLORENCE,2105.000000000000000,1056.000000000000000,256.000000000000000,20.000000000000000,1084.000000000000000,244.000000000000000,8.000000000000000,11.903903558600000,18.757925286999999,7,31,59,7,31,60,0.184569570770000,0.001163217160890,31,60,60,7,7,7,7
1783,1941793.000000000000000,45021000018,45021,45,Grassy Pond,3198,616.000000000000000,CHEROKEE,2275.000000000000000,363.000000000000000,1449.000000000000000,16.000000000000000,374.000000000000000,1427.000000000000000,24.000000000000000,45.332629366399999,37.004753352400002,5,14,30,5,14,30,0.374515177710000,0.004483660202020,14,30,30,5,5,5,5
1784,1941816.000000000000000,45021000020,45021,45,Holly Grove-Buffalo,2154,617.000000000000000,CHEROKEE,1361.000000000000000,115.000000000000000,773.000000000000000,15.000000000000000,131.000000000000000,740.000000000000000,29.000000000000000,52.116667136099998,38.478368239700004,5,14,30,5,14,30,0.407860662495000,0.005155493793410,14,30,30,5,5,5,5
1785,1941838.000000000000000,45023000031,45023,45,Chester Ward 3,2099,636.000000000000000,CHESTER,1519.000000000000000,567.000000000000000,512.000000000000000,17.000000000000000,590.000000000000000,486.000000000000000,15.000000000000000,26.686001561800001,29.815369277599999,5,17,41,5,17,43,0.300726704815000,0.002624668722570,17,41,41,5,5,5,5
1786,1941859.000000000000000,45023000030,45023,45,Chester Ward 2,1439,635.000000000000000,CHESTER,977.000000000000000,503.000000000000000,125.000000000000000,5.000000000000000,515.000000000000000,115.000000000000000,5.000000000000000,5.171180031320000,20.665716689900002,5,17,41,5,17,43,0.209488366356000,0.000508742710711,17,41,41,5,5,5,5
1787,1941877.000000000000000,45023000032,45023,45,Chester Ward 4,1419,637.000000000000000,CHESTER,1049.000000000000000,477.000000000000000,190.000000000000000,7.000000000000000,483.000000000000000,178.000000000000000,11.000000000000000,8.285220340890000,18.252183937100000,5,17,43,5,17,41,0.189606788154000,0.000815349347010,17,41,41,5,5,5,5
1788,1941897.000000000000000,45023000033,45023,45,Chester Ward 5,1654,638.000000000000000,CHESTER,1026.000000000000000,267.000000000000000,513.000000000000000,4.000000000000000,289.000000000000000,488.000000000000000,9.000000000000000,58.390569360699999,45.383035741999997,5,17,43,5,17,43,0.461325147486000,0.005743890608850,17,43,43,5,5,5,5
1789,1941920.000000000000000,45023000029,45023,45,Chester Ward 1,2323,634.000000000000000,CHESTER,1639.000000000000000,768.000000000000000,334.000000000000000,18.000000000000000,788.000000000000000,312.000000000000000,14.000000000000000,25.061247550299999,21.851274719399999,5,17,41,5,17,41,0.212203637927000,0.002467028547470,17,43,43,5,5,5,5
1790,1941941.000000000000000,45023000018,45023,45,Lowrys,1533,646.000000000000000,CHESTER,1008.000000000000000,216.000000000000000,548.000000000000000,13.000000000000000,238.000000000000000,519.000000000000000,19.000000000000000,89.464298627999995,53.076439749800002,5,17,43,5,17,43,0.549177497005000,0.008812049818840,17,43,43,5,5,5,5
1791,1941964.000000000000000,45091000022,45091,45,McConnells,2445,2212.000000000000000,YORK,1616.000000000000000,309.000000000000000,856.000000000000000,10.000000000000000,321.000000000000000,829.000000000000000,24.000000000000000,127.851357734000004,54.513676959100003,5,17,29,5,15,92,0.559859243298000,0.012603050211700,15,29,29,5,5,5,5
1792,1941986.000000000000000,45023000010,45023,45,Eureka Mill,2442,640.000000000000000,CHESTER,1604.000000000000000,685.000000000000000,422.000000000000000,13.000000000000000,705.000000000000000,399.000000000000000,14.000000000000000,18.192787562100001,23.491127897199998,5,17,41,5,17,43,0.233486724699000,0.001790840058950,17,41,41,5,5,5,5
1793,1942005.000000000000000,45023000013,45023,45,Hazelwood,1120,644.000000000000000,CHESTER,807.000000000000000,171.000000000000000,434.000000000000000,11.000000000000000,186.000000000000000,412.000000000000000,14.000000000000000,144.665872836000005,60.852601593999999,5,17,43,5,17,43,0.608698279266000,0.014219782663000,17,43,43,5,5,5,5
1794,1942027.000000000000000,45023000021,45023,45,Richburg,1946,647.000000000000000,CHESTER,1358.000000000000000,389.000000000000000,604.000000000000000,6.000000000000000,402.000000000000000,579.000000000000000,14.000000000000000,110.002131634999998,57.098598629100003,5,17,43,5,17,43,0.566102167486000,0.010822668298700,17,43,43,5,5,5,5
1795,1942050.000000000000000,45023000022,45023,45,Rodman,1972,648.000000000000000,CHESTER,1321.000000000000000,351.000000000000000,687.000000000000000,8.000000000000000,358.000000000000000,656.000000000000000,23.000000000000000,122.539846784000005,55.209042214800000,5,17,43,5,17,43,0.546654350921000,0.012065490733000,17,43,43,5,5,5,5
1796,1942073.000000000000000,45091000028,45091,45,Ogden,3208,2224.000000000000000,YORK,2346.000000000000000,855.000000000000000,797.000000000000000,23.000000000000000,877.000000000000000,776.000000000000000,21.000000000000000,62.537478023399999,41.277239444700001,5,17,49,5,15,49,0.422348489177000,0.006164031852910,17,49,49,5,5,5,5
1797,1942114.000000000000000,45091000023,45091,45,Mt. Holly,4180,2215.000000000000000,YORK,3158.000000000000000,1088.000000000000000,1140.000000000000000,32.000000000000000,1128.000000000000000,1102.000000000000000,28.000000000000000,32.047485361600003,33.195065460499997,5,17,49,5,15,49,0.325455705549000,0.003158957450760,17,43,43,5,5,5,5
1798,1942136.000000000000000,45091000012,45091,45,Delphia,3211,2180.000000000000000,YORK,2111.000000000000000,324.000000000000000,1137.000000000000000,22.000000000000000,336.000000000000000,1107.000000000000000,40.000000000000000,82.482868569700003,47.998610560600000,5,17,49,5,15,49,0.485088590334000,0.008138087267370,15,49,49,5,5,5,5
1799,1942158.000000000000000,45091000041,45091,45,York No. 1,3685,2258.000000000000000,YORK,2525.000000000000000,914.000000000000000,734.000000000000000,22.000000000000000,938.000000000000000,703.000000000000000,28.000000000000000,23.357198023399999,26.681870505799999,5,17,49,5,15,49,0.266508346468000,0.002306151238460,15,29,29,5,5,5,5
1800,1942179.000000000000000,45091000042,45091,45,York No. 2,5078,2259.000000000000000,YORK,3193.000000000000000,943.000000000000000,1096.000000000000000,44.000000000000000,989.000000000000000,1059.000000000000000,40.000000000000000,22.388270224700001,21.989785423600001,5,17,47,5,15,92,0.219399208246000,0.002210078781650,15,49,49,5,5,5,5
1801,1942197.000000000000000,45091000040,45091,45,Tirzah,3120,2252.000000000000000,YORK,2432.000000000000000,406.000000000000000,1296.000000000000000,29.000000000000000,436.000000000000000,1255.000000000000000,41.000000000000000,23.995162610400001,25.299441254500000,5,15,47,5,15,47,0.254218729994000,0.002368743258200,15,47,47,5,5,5,5
1802,1942218.000000000000000,45091000014,45091,45,Filbert,2805,2188.000000000000000,YORK,2045.000000000000000,264.000000000000000,1203.000000000000000,13.000000000000000,288.000000000000000,1146.000000000000000,47.000000000000000,36.932308481200003,33.050537775800002,5,17,47,5,26,92,0.330637283935000,0.003649189531720,15,47,47,5,5,5,5
1803,1942241.000000000000000,45091000007,45091,45,Cannon Mill,2748,2174.000000000000000,YORK,1731.000000000000000,349.000000000000000,812.000000000000000,14.000000000000000,366.000000000000000,769.000000000000000,35.000000000000000,19.490807484200001,20.923535715100002,5,17,47,5,26,92,0.212705987792000,0.001924869699220,15,47,47,5,5,5,5
