GEOID20,District
450910610102032,5
450910610102033,5
450910610121000,5
450910610122000,5
450910610122001,5
450910610122002,5
450910610122003,5
450910610122004,5
450910610122005,5
450910610122006,5
450910610122007,5
450230209002001,5
450230209002002,5
450230209002009,5
450230209002010,5
450230209002011,5
450230209002014,5
450230209002015,5
450230209002016,5
450230209002017,5
450230209002018,5
450230209002019,5
450230209002020,5
450230209002021,5
450230209002022,5
450230209002026,5
450230209002027,5
450230209002028,5
450230209002029,5
450230209002030,5
450230209002031,5
450230209002032,5
450230209002033,5
450230209002034,5
450230209002035,5
450230209002036,5
450230209002037,5
450230209002038,5
450230209002039,5
450230209002040,5
450230209002044,5
450230209002045,5
450230209002046,5
450230209002047,5
450230209002048,5
450230209002049,5
450230209002050,5
450230209002051,5
450230209002052,5
450230209002053,5
450230209002057,5
450230209002065,5
450230209002066,5
450230209002067,5
450230209002068,5
450230209002069,5
450230209002084,5
450230209002085,5
450230206013009,5
450230206013010,5
450230206013011,5
450230206013012,5
450230206013015,5
450230206013016,5
450230206013017,5
450230206013018,5
450230206013019,5
450230206013020,5
450230206013036,5
450230206022036,5
450230206022037,5
450230206022038,5
450230206022039,5
450230206022041,5
450230206022042,5
450230206022043,5
450230206022048,5
450230206022049,5
450230206022050,5
450230206022051,5
450230206022052,5
450230206022053,5
450230206022054,5
450230206022055,5
450230206022056,5
450230206022057,5
450230206022058,5
450230206022059,5
450230206022060,5
450230206022061,5
450230206022062,5
450230206022066,5
450230206022067,5
450230206022069,5
450230206022070,5
450230209002006,5
450230209002007,5
450230209002008,5
450230209002012,5
450230209002013,5
450230209002023,5
450230209002024,5
450230209002025,5
450230209002054,5
450230209002055,5
450230209002056,5
450230209002058,5
450230209002059,5
450230209002060,5
450230204002000,5
450230204002001,5
450230204002002,5
450230204002011,5
450230204002012,5
450230204002013,5
450230204002015,5
450230204002016,5
450230204002017,5
450230204002018,5
450230204002019,5
450230204002020,5
450230204002032,5
450230204002035,5
450230204002036,5
450230204002037,5
450230204002038,5
450230204002039,5
450230204002040,5
450230204002041,5
450230204002042,5
450230204002043,5
450230204002044,5
450230204002045,5
450230206021000,5
450230206021001,5
450230206021002,5
450230206021003,5
450230206021004,5
450230206021005,5
450230206021006,5
450230206021007,5
450230206021008,5
450230206021009,5
450230206021010,5
450230206021011,5
450230206021012,5
450230206021013,5
450230206021014,5
450230206021015,5
450230206021016,5
450230206021017,5
450230206021018,5
450230206021019,5
450230206021020,5
450230206021021,5
450230206021022,5
450230206021023,5
450230206021024,5
450230206021025,5
450230206021026,5
450230206021027,5
450230206021046,5
450230206021047,5
450230206021048,5
450230206021049,5
450230206021053,5
450230206022000,5
450230206022001,5
450230206022002,5
450230206022003,5
450230206022020,5
450230206022021,5
450230206022026,5
450230206022027,5
450230206022028,5
450230206022029,5
450230206022030,5
450230206022068,5
450230207001003,5
450230207001004,5
450230207001005,5
450230207001010,5
450230207001011,5
450230207001012,5
450230207001013,5
450230207001014,5
450230207001015,5
450230207001016,5
450230207001017,5
450230207001018,5
450230207001019,5
450230207001020,5
450230207001021,5
450230207001022,5
450230207001023,5
450230207001024,5
450230207001025,5
450230207001026,5
450230207001027,5
450230207001028,5
450230207001029,5
450230207001030,5
450230207001031,5
450230207001032,5
450230207001033,5
450230207001034,5
450230207001057,5
450230207001062,5
450230207001063,5
450230207001064,5
450910614031024,5
450910614031030,5
450910614031031,5
450910614031032,5
450910614031033,5
450910614031034,5
450910614031035,5
450910614031036,5
450910614031037,5
450910614031038,5
450910614031039,5
450910614031040,5
450910614031041,5
450910614031042,5
450910614032000,5
450910614032001,5
450910614032002,5
450910614032004,5
450910614032005,5
450910614032006,5
450910614032007,5
450910614032008,5
450910614032009,5
450910614032010,5
450910614032011,5
450910614032012,5
450910614032013,5
450910614032014,5
450910614032015,5
450910614032016,5
450910614032017,5
450910614032020,5
450910614032021,5
450910614032022,5
450910614032023,5
450910614032024,5
450910614032025,5
450910614032026,5
450910614032027,5
450910614033006,5
450910614033007,5
450910614033008,5
450910614033009,5
450910614033010,5
450910614033011,5
450910614033012,5
450910614033014,5
450910614033015,5
450910614033016,5
450910614033017,5
450910614033018,5
450910614033019,5
450910614033020,5
450910614033021,5
450910614033022,5
450910614033023,5
450910614033024,5
450910614033025,5
450910614033026,5
450910614033027,5
450910614033028,5
450910614033029,5
450910614033030,5
450910614033031,5
450910614033032,5
450910614033033,5
450910614033034,5
450910614033035,5
450910614033036,5
450910614033037,5
450910614042015,5
450910614042016,5
450910614042017,5
450910614042018,5
450910614042027,5
450910614042028,5
450910614042029,5
450910614042031,5
450910614042032,5
450910614042037,5
450910614042040,5
450910614042041,5
450910614042042,5
450230204001000,5
450230204001001,5
450230204001002,5
450230204001003,5
450230204001004,5
450230204001005,5
450230204001006,5
450230204001007,5
450230204001008,5
450230204001009,5
450230204001010,5
450230204001011,5
450230204001012,5
450230204001013,5
450230204001014,5
450230204001015,5
450230204001016,5
450230204001017,5
450230204001018,5
450230204001019,5
450230204001020,5
450230204001021,5
450230204001022,5
450230204001023,5
450230204001024,5
450230204001025,5
450230204001026,5
450230204001027,5
450230204001028,5
450230204001029,5
450230204001030,5
450230204001031,5
450230204001032,5
450230204001033,5
450230204001034,5
450230204001035,5
450230204001036,5
450230204001037,5
450230204001038,5
450230204001039,5
450230204001040,5
450230204001041,5
450230204001042,5
450230204001043,5
450230204001044,5
450230204001045,5
450230204001052,5
450230204001065,5
450230204001066,5
450230204001067,5
450230204002003,5
450230204002004,5
450230204002005,5
450230204002006,5
450230204002007,5
450230204002008,5
450230204002009,5
450230204002010,5
450230204002014,5
450230204002021,5
450230204002022,5
450230204002023,5
450230204002024,5
450230204002025,5
450230204002026,5
450230205001000,5
450230205003000,5
450230205003001,5
450230205003002,5
450910613012023,5
450910613012024,5
450910613012025,5
450910613012026,5
450910613012027,5
450910613013006,5
450910613013007,5
450910613013008,5
450910613013009,5
450910613013010,5
450910613013011,5
450910613013012,5
450910613013013,5
450910613013014,5
450910613013015,5
450910613013016,5
450910613013017,5
450910613013018,5
450910613013019,5
450910613013020,5
450910613013021,5
450910613013022,5
450910613013023,5
450910613013024,5
450910613013025,5
450910613013026,5
450910613013027,5
450910613013028,5
450910613013029,5
450910613013030,5
450910613013031,5
450910613013032,5
450910613013033,5
450910613013034,5
450910613013035,5
450910613013036,5
450910613013037,5
450910613023000,5
450910613023001,5
450910613023002,5
450910613023003,5
450910613023004,5
450910613023005,5
450910613023006,5
450910613023007,5
450910613023008,5
450910613023009,5
450910613023010,5
450910613023011,5
450910613023012,5
450910613023013,5
450910613023014,5
450910613023015,5
450910613023016,5
450910613023017,5
450910613023018,5
450910613023019,5
450910613023020,5
450910613023021,5
450910613023022,5
450910613023023,5
450910613023024,5
450910613023025,5
450910613023026,5
450910613023027,5
450910613023028,5
450910613023029,5
450910613023030,5
450910613023031,5
450910613023032,5
450910613023033,5
450910613023034,5
450910613023035,5
450910613023036,5
450910613023037,5
450910613023038,5
450910613023039,5
450910613023040,5
450910613023041,5
450910613023042,5
450910613023043,5
450910613023044,5
450910613023045,5
450910613023046,5
450910613023047,5
450910613023048,5
450910613023049,5
450910613023050,5
450910614032018,5
450910614032019,5
450910614042039,5
450230201001029,5
450230201001031,5
450230201001032,5
450230202004024,5
450230206012000,5
450230206012001,5
450230206012002,5
450230206012003,5
450230206012004,5
450230206012006,5
450230206012007,5
450230206012008,5
450230206012009,5
450230206012010,5
450230206012011,5
450230206012012,5
450230206012013,5
450230206012014,5
450230206012015,5
450230206012016,5
450230206012017,5
450230206012018,5
450230206012019,5
450230206012020,5
450230206012021,5
450230206012022,5
450230206012049,5
450230206013000,5
450230206013001,5
450230206013002,5
450230206013003,5
450230206013004,5
450230206013005,5
450230206013006,5
450230206013007,5
450230206013008,5
450230206022004,5
450230206022005,5
450230206022006,5
450230206022007,5
450230206022008,5
450230206022009,5
450230206022010,5
450230206022011,5
450230206022012,5
450230206022013,5
450230206022014,5
450230206022015,5
450230206022016,5
450230206022017,5
450230206022018,5
450230206022019,5
450230206022022,5
450230206022023,5
450230206022024,5
450230206022025,5
450230206022031,5
450230206022032,5
450230206022033,5
450230206022034,5
450230206022040,5
450230206022044,5
450230206022045,5
450230206022046,5
450230206022047,5
450230206022063,5
450230206022064,5
450230206022065,5
450230202002000,5
450230202002001,5
450230202002003,5
450230203001001,5
450230203001002,5
450230203001003,5
450230203001004,5
450230203001005,5
450230203001006,5
450230203001012,5
450230203001013,5
450230203001014,5
450230203001015,5
450230203001016,5
450230203001017,5
450230203001021,5
450230203001022,5
450230203001023,5
450230203001024,5
450230203001025,5
450230203003000,5
450230203003001,5
450230203003002,5
450230203003003,5
450230203003004,5
450230203003005,5
450230203003006,5
450230203003007,5
450230203003008,5
450230203003009,5
450230203003010,5
450230203003011,5
450230203003012,5
450230203003013,5
450230203003014,5
450230203003015,5
450230203004012,5
450230203004013,5
450230203004014,5
450230203004015,5
450230203004016,5
450230203004017,5
450230203004021,5
450230203004022,5
450230203004023,5
450230203004024,5
450230203004025,5
450230204001046,5
450230204001047,5
450230204001048,5
450230204001049,5
450230204001050,5
450230204001051,5
450230204001053,5
450230204001054,5
450230204001055,5
450230204001056,5
450230204001057,5
450230204001058,5
450230204001059,5
450230204001060,5
450230204001061,5
450230204001062,5
450230204001063,5
450230204001064,5
450230205003003,5
450230201002000,5
450230201002001,5
450230201002002,5
450230201002003,5
450230201002004,5
450230201002005,5
450230201002006,5
450230201002007,5
450230201002008,5
450230201002009,5
450230201002010,5
450230201002011,5
450230201002012,5
450230201002013,5
450230201002014,5
450230201002015,5
450230201002022,5
450230201002023,5
450230201002034,5
450230203001000,5
450230203001007,5
450230203001008,5
450230203001009,5
450230203001010,5
450230203001011,5
450230203001018,5
450230203001019,5
450230203001020,5
450230203004000,5
450230203004001,5
450230203004002,5
450230203004003,5
450230204002027,5
450230204002028,5
450230204002029,5
450230204002030,5
450230204002031,5
450230204002033,5
450230204002034,5
450230206021028,5
450230206021029,5
450230206021030,5
450230206021031,5
450230206021032,5
450230206021033,5
450230206021034,5
450230206021035,5
450230206021036,5
450230206021037,5
450230206021038,5
450230206021039,5
450230206021040,5
450230206021041,5
450230206021052,5
450230206021054,5
450230206021055,5
450230206021056,5
450230206021057,5
450230206021059,5
450230206011044,5
450230206011045,5
450230206011046,5
450230206011047,5
450230206011048,5
450230206011055,5
450230206011066,5
450230206012023,5
450230206012024,5
450230206012025,5
450230206012026,5
450230206012027,5
450230206012028,5
450230206012029,5
450230206012030,5
450230206012031,5
450230206012032,5
450230206012033,5
450230206012034,5
450230206012035,5
450230206012036,5
450230206012037,5
450230206012038,5
450230206012039,5
450230206012040,5
450230206012041,5
450230206012042,5
450230206012043,5
450230206012044,5
450230206012045,5
450230206012046,5
450230206012047,5
450230206012048,5
450230206013013,5
450230206013014,5
450230206013021,5
450230206013022,5
450230206013023,5
450230206013024,5
450230206013025,5
450230206013026,5
450230206013027,5
450230206013028,5
450230206013029,5
450230206013030,5
450230206013031,5
450230206013032,5
450230206013033,5
450230206013034,5
450230206013035,5
450230206013037,5
450230206013038,5
450230206013039,5
450230206013040,5
450230206013041,5
450230206013042,5
450230206013043,5
450230206013044,5
450230206013045,5
450230206013046,5
450230201001000,5
450230201001001,5
450230201001002,5
450230201001003,5
450230201001004,5
450230201001005,5
450230201001006,5
450230201001007,5
450230201001008,5
450230201001009,5
450230201001010,5
450230201001011,5
450230201001012,5
450230201001013,5
450230201001014,5
450230201001015,5
450230201001016,5
450230201001017,5
450230201001018,5
450230201001019,5
450230201001020,5
450230201001021,5
450230201001022,5
450230201001023,5
450230201001024,5
450230201001025,5
450230201001026,5
450230201001027,5
450230201001028,5
450230201001030,5
450230202003000,5
450230202003001,5
450230202003002,5
450230202003003,5
450230202003004,5
450230202003005,5
450230202003006,5
450230202003007,5
450230202003008,5
450230202003009,5
450230202003010,5
450230202003011,5
450230202003012,5
450230202003013,5
450230202003014,5
450230202003015,5
450230202003016,5
450230202003017,5
450230202003018,5
450230202003019,5
450230202003020,5
450230202003021,5
450230202003022,5
450230202003023,5
450230202003024,5
450230202003025,5
450230202003026,5
450230202003027,5
450230202003028,5
450230202003029,5
450230202003030,5
450230202003031,5
450230202003032,5
450230202004003,5
450230202004004,5
450230202004007,5
450230202004008,5
450230202004009,5
450230202004010,5
450230202004011,5
450230202004012,5
450230202004013,5
450230202004014,5
450230202004015,5
450230202004016,5
450230202004017,5
450230202004018,5
450230202004019,5
450230202004020,5
450230202004021,5
450230202004022,5
450230202004023,5
450230206011007,5
450230206011011,5
450230206011012,5
450230206011013,5
450230206011014,5
450230206011015,5
450230206011018,5
450230206011019,5
450230206011020,5
450230206011021,5
450230206011022,5
450230206011025,5
450230206011026,5
450230206011027,5
450230206011028,5
450230206011029,5
450230206011030,5
450230206011031,5
450230206011032,5
450230206011033,5
450230206011049,5
450230206011050,5
450230206011067,5
450230206011068,5
450230206012005,5
450230202001000,5
450230202001001,5
450230202001002,5
450230202001003,5
450230202001004,5
450230202001005,5
450230202001006,5
450230202001007,5
450230202001008,5
450230202001009,5
450230202001019,5
450230202001020,5
450230202001021,5
450230202002002,5
450230202002004,5
450230202002005,5
450230202002006,5
450230202002007,5
450230202002008,5
450230202002009,5
450230202002015,5
450230202002016,5
450230202002017,5
450230202002022,5
450230203002002,5
450230203002003,5
450230203002004,5
450230203002005,5
450230206011005,5
450230206011006,5
450230206011008,5
450230206011009,5
450230206011010,5
450230206011016,5
450230206011017,5
450230202001010,5
450230202001011,5
450230202001012,5
450230202001013,5
450230202001014,5
450230202001015,5
450230202001016,5
450230202001017,5
450230202001018,5
450230202001022,5
450230202001023,5
450230202001024,5
450230202001025,5
450230202001026,5
450230202001027,5
450230202001028,5
450230202001029,5
450230202001030,5
450230202001031,5
450230202001032,5
450230202001033,5
450230202001034,5
450230202001035,5
450230202001036,5
450230202001037,5
450230202001038,5
450230202001039,5
450230202001040,5
450230202001041,5
450230202001042,5
450230202001043,5
450230202001044,5
450230202001045,5
450230202002010,5
450230202002011,5
450230202002012,5
450230202002013,5
450230202002014,5
450230202002018,5
450230202002019,5
450230202002020,5
450230202002021,5
450230203002000,5
450230203002001,5
450230203002006,5
450230205003004,5
450230205003005,5
450230205003006,5
450230205003007,5
450230205003008,5
450230205003009,5
450230205003010,5
450230205003011,5
450230205003012,5
450230205003013,5
450230205003014,5
450230205003015,5
450230205003016,5
450230205003017,5
450230205003018,5
450230205003019,5
450230205003020,5
450230205003021,5
450230205003022,5
450230205003023,5
450230205003024,5
450230205003025,5
450230205003026,5
450230205003027,5
450230205003028,5
450230205003029,5
450230205003030,5
450230205003031,5
450230205003032,5
450230205003033,5
450230205003034,5
450230205003035,5
450230205003036,5
450230205003037,5
450230206011000,5
450230206011001,5
450230206011002,5
450230206011003,5
450230206011004,5
450410015032040,7
450410015032043,7
450410015032048,7
450410015032053,7
450410015032054,7
450410015032055,7
450410015032056,7
450410015032057,7
450410015032058,7
450410015032060,7
450410015032061,7
450410015032062,7
450410015032063,7
450410015033008,7
450410015033009,7
450410015033010,7
450410015033011,7
450410015033012,7
450410015033013,7
450410015033014,7
450410015033015,7
450410015033016,7
450410015033017,7
450410015033018,7
450410015033019,7
450410015041020,7
450410015041021,7
450410015041022,7
450410015041023,7
450410015041024,7
450410015041025,7
450410015041051,7
450410015041059,7
450410015041060,7
450410015043004,7
450410015043008,7
450410015043009,7
450410015043010,7
450410015043011,7
450410015043012,7
450410015043013,7
450410015043014,7
450410015043015,7
450410015043016,7
450410015043017,7
450410015043024,7
450410015043025,7
450410015043026,7
450410015043027,7
450410015043028,7
450410015043029,7
450410015043030,7
450410015043031,7
450410015043032,7
450410026003000,7
450410026003001,7
450410026003002,7
450410026003003,7
450410026003004,7
450410026003005,7
450410026003006,7
450410026003007,7
450410026003008,7
450410026003009,7
450410026003010,7
450410026003011,7
450410026003012,7
450410026003013,7
450410026003014,7
450410026003015,7
450410026003016,7
450410026003017,7
450410026003018,7
450410026003019,7
450410026003020,7
450410026003021,7
450410026003022,7
450410026003023,7
450410026003024,7
450410026003025,7
450410026003026,7
450410026003027,7
450410026003028,7
450410026003029,7
450410026003030,7
450410026003031,7
450410026003032,7
450410026003033,7
450410026003035,7
450410026003036,7
450410026003037,7
450410026003038,7
450410026003039,7
450410026003040,7
450410026003041,7
450410026003042,7
450410026003043,7
450410026003044,7
450410026003045,7
450410026003046,7
450410026003047,7
450410026003048,7
450410026003049,7
450410026003050,7
450410026003051,7
450410026003052,7
450410026003053,7
450410026004000,7
450410026004001,7
450410026004002,7
450410026004003,7
450410026004004,7
450410026004005,7
450410026004006,7
450410026004007,7
450410026004008,7
450410026004009,7
450410026004010,7
450410026004011,7
450410026004014,7
450410026004017,7
450410026004018,7
450410026004022,7
450410026004023,7
450410026004035,7
450410015033000,7
450410015033001,7
450410015033002,7
450410015033003,7
450410015033004,7
450410015033005,7
450410015033006,7
450410015033007,7
450410025001055,7
450410026001000,7
450410026001001,7
450410026001002,7
450410026001003,7
450410026001004,7
450410026001005,7
450410026001006,7
450410026001007,7
450410026001008,7
450410026001009,7
450410026001010,7
450410026001011,7
450410026001012,7
450410026001013,7
450410026001014,7
450410026001015,7
450410026001016,7
450410026001017,7
450410026001018,7
450410026001019,7
450410026001020,7
450410026001021,7
450410026001022,7
450410026001023,7
450410026001024,7
450410026001025,7
450410026001026,7
450410026001027,7
450410026001028,7
450410026001029,7
450410026001030,7
450410026001031,7
450410026001032,7
450410026001033,7
450410026001034,7
450410026001035,7
450410026001036,7
450410026001037,7
450410026001038,7
450410026001039,7
450410026001040,7
450410026001041,7
450410026001042,7
450410026001043,7
450410026001044,7
450410026001045,7
450410026001046,7
450410026001047,7
450410026001048,7
450410026001049,7
450410026001050,7
450410026002000,7
450410026002001,7
450410026002002,7
450410026002003,7
450410026002004,7
450410026002005,7
450410026002006,7
450410026002007,7
450410026002008,7
450410026002009,7
450410026002010,7
450410026002011,7
450410026002012,7
450410026002013,7
450410026002014,7
450410026002015,7
450410026002016,7
450410026002017,7
450410026002018,7
450410026002019,7
450410026002020,7
450410026002021,7
450410026002022,7
450410026002023,7
450410026002024,7
450410026002025,7
450410026002026,7
450410026002027,7
450410026002028,7
450910614013018,5
450910619003032,5
450910619003033,5
450910619003037,5
450910619003038,5
450910619003040,5
450910619003041,5
450910619003042,5
450910619003043,5
450910619003044,5
450910619003045,5
450910619003046,5
450910619003047,5
450910619003048,5
450910619003049,5
450910619003050,5
450910619003052,5
450910619003053,5
450910619003054,5
450910619003055,5
450910619003056,5
450910619003057,5
450910619003058,5
450910619003059,5
450910619003060,5
450910619003061,5
450910619003062,5
450910619003063,5
450910619003064,5
450910619003065,5
450910619003066,5
450910619003067,5
450910619003068,5
450910619003069,5
450910619003070,5
450910619003073,5
450910619003074,5
450910619003075,5
450910619003076,5
450910619003077,5
450910619003078,5
450910619003079,5
450230205001061,5
450230205001062,5
450230205001065,5
450230205001066,5
450230205001067,5
450230206011023,5
450230206011024,5
450230206011034,5
450230206011035,5
450230206011036,5
450230206011037,5
450230206011038,5
450230206011039,5
450230206011040,5
450230206011041,5
450230206011042,5
450230206011043,5
450230206011051,5
450230206011052,5
450230206011053,5
450230206011054,5
450230206011056,5
450230206011057,5
450230206011058,5
450230206011059,5
450230206011060,5
450230206011061,5
450230206011062,5
450230206011063,5
450230206011064,5
450230206011065,5
450230205002000,5
450230205002001,5
450230205002003,5
450230205002004,5
450230205002005,5
450230205002006,5
450230205002007,5
450230205002008,5
450230205002009,5
450230205002010,5
450230205002011,5
450230205002012,5
450230205002013,5
450230205002014,5
450230205002015,5
450230205002016,5
450230205002017,5
450230205002018,5
450230205002019,5
450230205002020,5
450230205002021,5
450230205002022,5
450230205002023,5
450230205002024,5
450230205002025,5
450230205002026,5
450230205002027,5
450230205002028,5
450230205002029,5
450230205002030,5
450230205002031,5
450230205002032,5
450230205002033,5
450230205002034,5
450230205002035,5
450230205001001,5
450230205001002,5
450230205001003,5
450230205001004,5
450230205001005,5
450230205001006,5
450230205001007,5
450230205001008,5
450230205001009,5
450230205001010,5
450230205001011,5
450230205001012,5
450230205001013,5
450230205001014,5
450230205001015,5
450230205001016,5
450230205001017,5
450230205001018,5
450230205001019,5
450230205001020,5
450230205001021,5
450230205001022,5
450230205001023,5
450230205001024,5
450230205001025,5
450230205001026,5
450230205001027,5
450230205001028,5
450230205001029,5
450230205001030,5
450230205001031,5
450230205001032,5
450230205001033,5
450230205001034,5
450230205001035,5
450230205001036,5
450230205001037,5
450230205001038,5
450230205001039,5
450230205001040,5
450230205001041,5
450230205001042,5
450230205001043,5
450230205001044,5
450230205001045,5
450230205001046,5
450230205001047,5
450230205001048,5
450230205001049,5
450230205001050,5
450230205001051,5
450230205001052,5
450230205001053,5
450230205001054,5
450230205001055,5
450230205001056,5
450230205001057,5
450230205001058,5
450230205001059,5
450230205001060,5
450230205001063,5
450230205001064,5
450230205002002,5
450219704011044,5
450219704011046,5
450219704011047,5
450219704011048,5
450219704011049,5
450219704011050,5
450219704011051,5
450219704011052,5
450219704011053,5
450219704011054,5
450219704011055,5
450219704011056,5
450219704011057,5
450219704011058,5
450219704011059,5
450219704011060,5
450219704011061,5
450219704011062,5
450219704011063,5
450219704011064,5
450219704011065,5
450219704011066,5
450219704011067,5
450219704011068,5
450219704011069,5
450219704011070,5
450219704011071,5
450219704011072,5
450219704011073,5
450219704011074,5
450219704011075,5
450219704011076,5
450219704011077,5
450219704011078,5
450219704011079,5
450219704011080,5
450219704011081,5
450219704011082,5
450219704011083,5
450219704011084,5
450219704011085,5
450219704011086,5
450219704011087,5
450219704011088,5
450219704031000,5
450219704031001,5
450219704031002,5
450219704031003,5
450219704031004,5
450219704031005,5
450219704031006,5
450219704031007,5
450219704031008,5
450219704031009,5
450219704031010,5
450219704031011,5
450219704031012,5
450219704031013,5
450219704031014,5
450219704031015,5
450219704031016,5
450219704031017,5
450219704031018,5
450219704031019,5
450219704031020,5
450219704031021,5
450219704031022,5
450219704031023,5
450219704031024,5
450219704031025,5
450219704031026,5
450219704031027,5
450219704031028,5
450219704031029,5
450219704031030,5
450219704031031,5
450219704031032,5
450219704031033,5
450219704031034,5
450219704031035,5
450219704031036,5
450219704031037,5
450219704031038,5
450219704031039,5
450219704031040,5
450219704031041,5
450219704031042,5
450219704031043,5
450219704031044,5
450219704031045,5
450219704031046,5
450219704031047,5
450219704031048,5
450219704031049,5
450219704031050,5
450219704031051,5
450219704031052,5
450219704031053,5
450219704031054,5
450219704031055,5
450219704031056,5
450219704031057,5
450219704031058,5
450219704031061,5
450219704031062,5
450219704032015,5
450219704033033,5
450219704043005,5
450219704043006,5
450219704043007,5
450219704043008,5
450870303001000,5
450870303001001,5
450870303001002,5
450870303001003,5
450870303005000,5
450870303005001,5
450870303005002,5
450870303005003,5
450870303005004,5
450870303005005,5
450870303005006,5
450870303005007,5
450870303005008,5
450870303005009,5
450870303005010,5
450870303005011,5
450870303005012,5
450870303005013,5
450870303005014,5
450870303005015,5
450870303005016,5
450870303005017,5
450870303005018,5
450870303005019,5
450870303005020,5
450870303005021,5
450870303005022,5
450870303005023,5
450870303005024,5
450870303005025,5
450870304012002,5
450870304012003,5
450870304012004,5
450870304012010,5
450870304012013,5
450870304012014,5
450870304012015,5
450870304012016,5
450870304012017,5
450870304012020,5
450870304012021,5
450870304012022,5
450870304012034,5
450870305001008,5
450870305001009,5
450870305001010,5
450870305001011,5
450870305001013,5
450870305001014,5
450870305001015,5
450870305001016,5
450870305001018,5
450870305001019,5
450870305001020,5
450870305001021,5
450870305001023,5
450870305001073,5
450719503004000,3
450719503004001,3
450719503004002,3
450719503004003,3
450719503004004,3
450719503004005,3
450719503004006,3
450719503004007,3
450719503004008,3
450719503004055,3
450719503004084,3
450399601001000,6
450399601001001,6
450399601001002,6
450399601001003,6
450399601001004,6
450399601001005,6
450399601001006,6
450399601001007,6
450399601001008,6
450399601001009,6
450399601001010,6
450399601001011,6
450399601001012,6
450399601001013,6
450399601001014,6
450399601001015,6
450399601001016,6
450399601001017,6
450399601001018,6
450399601001019,6
450399601001020,6
450399601001021,6
450399601001022,6
450399601001023,6
450399601001026,6
450399601001027,6
450399601001028,6
450399601001038,6
450399601001039,6
450399601001040,6
450399601001041,6
450399601001042,6
450399601001044,6
450399601001046,6
450399601001047,6
450399601001049,6
450399601001050,6
450399601001051,6
450399601001052,6
450399601001053,6
450399601001054,6
450399601001055,6
450399601001056,6
450399601001057,6
450399601001058,6
450399601001059,6
450399601001097,6
450719501001000,3
450719501001001,3
450719501001002,3
450719501001003,3
450719501001004,3
450719501001005,3
450719501001006,3
450719501001007,3
450719501001008,3
450719501001009,3
450719501001010,3
450719501001011,3
450719501001012,3
450719501001013,3
450719501001014,3
450719501001015,3
450719501001016,3
450719501001017,3
450719501001018,3
450719501001019,3
450719501001020,3
450719501001021,3
450719501001022,3
450719501001023,3
450719501001024,3
450719501001025,3
450719501001026,3
450719501001027,3
450719501001028,3
450719501001029,3
450719501001030,3
450719501001031,3
450719501001032,3
450719501001033,3
450719501001034,3
450719501001035,3
450719501001036,3
450719501001037,3
450719501001038,3
450719501001039,3
450719501001040,3
450719501001041,3
450719501001042,3
450719501001043,3
450719501001044,3
450719501001045,3
450719501001046,3
450719501001047,3
450719501001048,3
450719501001049,3
450719501001050,3
450719501001051,3
450719501001052,3
450719501001053,3
450719501001054,3
450719501001055,3
450719501002000,3
450719501002001,3
450719501002002,3
450719501002003,3
450719501002004,3
450719501002005,3
450719501002006,3
450719501002007,3
450719501002008,3
450719501002009,3
450719501002010,3
450719501002011,3
450719501002012,3
450719501002013,3
450719501002014,3
450719501002015,3
450719501002019,3
450719501002020,3
450719501002021,3
450719501002022,3
450719501002023,3
450719501002024,3
450719501002025,3
450719501002026,3
450719501002027,3
450719501002028,3
450719501002029,3
450719501002030,3
450719501002035,3
450719501002036,3
450399601001024,6
450399601001025,6
450399601001029,6
450399601001030,6
450399601001031,6
450399601001032,6
450399601001033,6
450399601001034,6
450399601001035,6
450399601001036,6
450399601001037,6
450399601001043,6
450399601001045,6
450399601001048,6
450399601001060,6
450399601001061,6
450399601001062,6
450399601001063,6
450399601001064,6
450399601001065,6
450399601001066,6
450399601001067,6
450399601001068,6
450399601001069,6
450399601001070,6
450399601001071,6
450399601001072,6
450399601001073,6
450399601001074,6
450399601001075,6
450399601001076,6
450399601001077,6
450399601001078,6
450399601001079,6
450399601001080,6
450399601001081,6
450399601001082,6
450399601001083,6
450399601001084,6
450399601001085,6
450399601001086,6
450399601001087,6
450399601001088,6
450399601001089,6
450399601001090,6
450399601001091,6
450399601001092,6
450399601001093,6
450399601001094,6
450399601001095,6
450399601001096,6
450399601001098,6
450399601001099,6
450399601001100,6
450399601001101,6
450399601001102,6
450399601001103,6
450399601001104,6
450399601002000,6
450399601002001,6
450399601002002,6
450399601002003,6
450399601002004,6
450399601002005,6
450399601002006,6
450399601002007,6
450399601002008,6
450399601002009,6
450399601002010,6
450399601002011,6
450399601002012,6
450399601002013,6
450399601002014,6
450399601002015,6
450399601002016,6
450399601002017,6
450399601002018,6
450399601002019,6
450399601002020,6
450399601002021,6
450399601002022,6
450399601002023,6
450399601002024,6
450399601002025,6
450399601002026,6
450399601002027,6
450399601002028,6
450399601002029,6
450399601002030,6
450399601002031,6
450399601002032,6
450399601002033,6
450399601002034,6
450399601002035,6
450399601002036,6
450399601002037,6
450399601002040,6
450399601002041,6
450399601002042,6
450399601002043,6
450399601002044,6
450399601002045,6
450399601002046,6
450399601002047,6
450399601002048,6
450399601002058,6
450399601002059,6
450399601002079,6
450399601002097,6
450259503001002,5
450259503001003,5
450259503001004,5
450259503001008,5
450259503001009,5
450259503001010,5
450259503001011,5
450259503001012,5
450259503001013,5
450259503001014,5
450259503001015,5
